1,1164,Rafli,1102,SETORAN BANK,,2014-01-06,4567000,0,Setoran ke bank hasil celengan jum'at ,1,2014
0,1167,Rafli,5110,,PULSA SMS CENTER,2014-01-07,0,104000,Beli pulsa sms center ,1,2014
0,1170,Rafli,5107,,AKOMODASI,2014-01-08,0,1000000,Pembayaran tiket pesawat Ust. Faishol,1,2014
0,1169,Rafli,1101,TARIKAN TUNAI,,2014-01-08,1000000,0,Tarikan tunai (ATM),1,2014
0,1168,Rafli,5103,,KEPERLUAN KANTOR,2014-01-08,0,61000,"Beli gula, kopi, jahe",1,2014
1,1169,Rafli,1101,,TARIKAN TUNAI,2014-01-08,0,1000000,Tarikan tunai (ATM),1,2014
0,1174,Rafli,5103,,KEPERLUAN KANTOR,2014-01-09,0,2943000,Beli 60 bangku besar polos,1,2014
0,1174,Rafli,5103,,KEPERLUAN KANTOR,2014-01-09,0,150000,"Beli kabel, fighting, kabel klem",1,2014
0,1174,Rafli,5103,,KEPERLUAN KANTOR,2014-01-09,0,40000,Las gantungan lampu,1,2014
0,1174,Rafli,5103,,KEPERLUAN KANTOR,2014-01-09,0,200000,Ongkos pemasangan tangga + lampu masjid,1,2014
0,1173,Rafli,1101,TARIKAN TUNAI,,2014-01-09,5000000,0,Tarikan tunai (ATM),1,2014
0,1174,Rafli,5104,,TRANSPORTASI,2014-01-09,0,60000,Transport jalan pengambilan donatur ,1,2014
0,1172,Rafli,1102,,SETORAN BANK,2014-01-09,0,2850000,Setoran ke bank hasil donatur ,1,2014
0,1171,Rafli,4600,INFAQ DARI DONATUR TETAP,,2014-01-09,2850000,0,Hasil infaq dari donatur ,1,2014
1,1173,Rafli,1101,,TARIKAN TUNAI,2014-01-09,0,5000000,Tarikan tunai (ATM),1,2014
1,1172,Rafli,1102,SETORAN BANK,,2014-01-09,2850000,0,Setoran ke bank hasil donatur ,1,2014
0,1176,Rafli,4300,INFAQ DARI CELENGAN RENOVASI,,2014-01-10,441000,0,Hasil infaq celengan renovasi tgl 10,1,2014
0,1176,Rafli,4200,INFAQ DARI CELENGAN JUMAT,,2014-01-10,5088000,0,Hasil infaq celengan jum'at tgl 10,1,2014
0,1175,Rafli,5103,,KEPERLUAN KANTOR,2014-01-10,0,150000,"Beli lampu TL 65W, 1 pak mur baut ",1,2014
0,1175,Rafli,5108,,KONSUMSI,2014-01-10,0,14500,Beli nasi untuk khotib jum'at ,1,2014
0,1175,Rafli,5106,,DAKWAH,2014-01-10,0,400000,Transport khotib jum'at tgl 10,1,2014
1,1177,Rafli,4600,INFAQ DARI DONATUR TETAP,,2014-01-13,200000,0,Setoran Helmy,1,2014
0,1178,Rafli,1102,,SETORAN BANK,2014-01-15,0,441000,Setoran ke bank hasil celengan renovasi ,1,2014
0,1178,Rafli,1102,,SETORAN BANK,2014-01-15,0,5088000,Setoran ke bank hasil celengan jum'at ,1,2014
1,1178,Rafli,1102,SETORAN BANK,,2014-01-15,441000,0,Setoran ke bank hasil celengan renovasi ,1,2014
1,1178,Rafli,1102,SETORAN BANK,,2014-01-15,5088000,0,Setoran ke bank hasil celengan jum'at ,1,2014
0,1179,Rafli,4600,INFAQ DARI DONATUR TETAP,,2014-01-16,1700000,0,Hasil infaq dari donatur ,1,2014
0,1181,Rafli,4300,INFAQ DARI CELENGAN RENOVASI,,2014-01-17,513000,0,Hasil infaq celengan renovasi tgl 17,1,2014
0,1181,Rafli,4200,INFAQ DARI CELENGAN JUMAT,,2014-01-17,5388000,0,Hasil infaq celengan jum'at tgl 17,1,2014
0,1180,Rafli,5103,,KEPERLUAN KANTOR,2014-01-17,0,20000,Print warna A3,1,2014
0,1180,Rafli,5103,,KEPERLUAN KANTOR,2014-01-17,0,80000,Beli kran onda,1,2014
0,1180,Rafli,5103,,KEPERLUAN KANTOR,2014-01-17,0,61000,"Beli gula, kopi, jahe",1,2014
0,1180,Rafli,5103,,KEPERLUAN KANTOR,2014-01-17,0,435000,Beli keset mie A3 hijau + transport ,1,2014
0,1180,Rafli,5106,,DAKWAH,2014-01-17,0,300000,Transport khotib jum'at tgl 17,1,2014
0,1180,Rafli,5108,,KONSUMSI,2014-01-17,0,14500,Beli nasi untuk khotib jum'at ,1,2014
1,1182,Rafli,5111,,BIAYA ADMINISTRASI BANK,2014-01-17,0,38000,Biaya administrasi ,1,2014
0,1183,Rafli,1102,,SETORAN BANK,2014-01-20,0,1700000,Setoran ke bank hasil donatur ,1,2014
0,1184,Rafli,5103,,KEPERLUAN KANTOR,2014-01-20,0,75000,Beli roor closer dan gula ,1,2014
0,1183,Rafli,1102,,SETORAN BANK,2014-01-20,0,513000,Setoran ke bank hasil celengan renovasi ,1,2014
0,1183,Rafli,1102,,SETORAN BANK,2014-01-20,0,5388000,Setoran ke bank hasil celengan jum'at ,1,2014
1,1183,Rafli,1102,SETORAN BANK,,2014-01-20,513000,0,Setoran ke bank hasil celengan renovasi ,1,2014
1,1183,Rafli,1102,SETORAN BANK,,2014-01-20,5388000,0,Setoran ke bank hasil celengan jum'at ,1,2014
1,1183,Rafli,1102,SETORAN BANK,,2014-01-20,1700000,0,Setoran ke bank hasil donatur ,1,2014
0,1186,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-01-21,700000,0,SPP peserta Tahsin & Tahfidz,1,2014
0,1186,Rafli,4500,PEMASUKAN LAIN-LAIN,,2014-01-21,2295000,0,Hasil dari parkir jum'at,1,2014
0,1185,Rafli,5106,,DAKWAH,2014-01-21,0,50000,Transport kajian ba'da subuh,1,2014
0,1185,Rafli,5103,,KEPERLUAN KANTOR,2014-01-21,0,7000,Print A3 HVS,1,2014
0,1185,Rafli,5102,,INSENTIF,2014-01-21,0,150000,Insentif maintenance sholatul lail,1,2014
0,1188,Rafli,4500,PEMASUKAN LAIN-LAIN,,2014-01-22,150000,0,Hasil infaq celengan sandal,1,2014
0,1187,Rafli,1102,,SETORAN BANK,2014-01-22,0,2245000,Setoran ke bank hasil dari parkir jum'at,1,2014
1,1187,Rafli,1102,SETORAN BANK,,2014-01-22,2245000,0,Setoran ke bank hasil dari parkir jum'at,1,2014
0,1189,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-01-23,400000,0,SPP peserta Tahsin & Tahfidz,1,2014
0,1189,Rafli,4600,INFAQ DARI DONATUR TETAP,,2014-01-23,3000000,0,Hasil infaq dari donatur ,1,2014
0,1194,Rafli,4500,PEMASUKAN LAIN-LAIN,,2014-01-24,100000,0,Hasil infaq dari kaset,1,2014
0,1194,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-01-24,150000,0,SPP peserta Tahsin & Tahfidz,1,2014
0,1194,Rafli,4300,INFAQ DARI CELENGAN RENOVASI,,2014-01-24,599000,0,Hasil infaq celengan renovasi tgl 24,1,2014
0,1194,Rafli,4200,INFAQ DARI CELENGAN JUMAT,,2014-01-24,5301000,0,Hasil infaq celengan jum'at tgl 24,1,2014
0,1193,Rafli,5103,,KEPERLUAN KANTOR,2014-01-24,0,2000000,Pelunasan kaca + aluminium kantor,1,2014
0,1193,Rafli,5102,,INSENTIF,2014-01-24,0,100000,Insentif pengatur shaff,1,2014
0,1193,Rafli,5108,,KONSUMSI,2014-01-24,0,84000,Konsumsi kajian bulanan,1,2014
0,1193,Rafli,5108,,KONSUMSI,2014-01-24,0,119000,Beli aqua gelas 6 dus + ongkos becak,1,2014
0,1193,Rafli,5108,,KONSUMSI,2014-01-24,0,14500,Beli nasi untuk khotib jum'at ,1,2014
0,1192,Rafli,1101,TARIKAN TUNAI,,2014-01-24,10000000,0,Tarikan tunai (ATM),1,2014
0,1193,Rafli,5106,,DAKWAH,2014-01-24,0,300000,Transport khotib jum'at tgl 24,1,2014
0,1191,Rafli,1102,,SETORAN BANK,2014-01-24,0,1100000,Setoran ke bank SPP,1,2014
0,1191,Rafli,1102,,SETORAN BANK,2014-01-24,0,3000000,Setoran ke bank hasil donatur ,1,2014
1,1190,Rafli,4600,INFAQ DARI DONATUR TETAP,,2014-01-24,1500000,0,Transfer dari M. Zen Zubaidi,1,2014
1,1191,Rafli,1102,SETORAN BANK,,2014-01-24,3000000,0,Setoran ke bank hasil donatur ,1,2014
1,1191,Rafli,1102,SETORAN BANK,,2014-01-24,1100000,0,Setoran ke bank SPP,1,2014
1,1192,Rafli,1101,,TARIKAN TUNAI,2014-01-24,0,10000000,Tarikan tunai (ATM),1,2014
0,1196,Rafli,5103,,KEPERLUAN KANTOR,2014-01-25,0,61000,"Beli gula, kopi, jahe",1,2014
0,1196,Rafli,5102,,INSENTIF,2014-01-25,0,30000,Insentif pemasangan spanduk,1,2014
0,1196,Rafli,5102,,INSENTIF,2014-01-25,0,85000,Insentif penyebayan brosur ,1,2014
0,1195,Rafli,4500,PEMASUKAN LAIN-LAIN,,2014-01-25,3000000,0,Hasil infaq dari trawas,1,2014
0,1196,Rafli,5102,,INSENTIF,2014-01-25,0,54000,Insentif penjaga kajian bulanan,1,2014
0,1197,Rafli,1101,TARIKAN TUNAI,,2014-01-26,1000000,0,Tarikan tunai (ATM),1,2014
1,1197,Rafli,1101,,TARIKAN TUNAI,2014-01-26,0,1000000,Tarikan tunai (ATM),1,2014
0,1200,Rafli,1101,TARIKAN TUNAI,,2014-01-27,10000000,0,Tarikan tunai (ATM),1,2014
0,1199,Rafli,5107,,AKOMODASI,2014-01-27,0,650000,Bayar hotel,1,2014
0,1199,Rafli,5107,,AKOMODASI,2014-01-27,0,710000,Tambahan tiket,1,2014
0,1199,Rafli,5107,,AKOMODASI,2014-01-27,0,660000,Akomodasi,1,2014
0,1199,Rafli,5106,,DAKWAH,2014-01-27,0,4000000,Transport Muballigh,1,2014
0,1198,Rafli,1102,,SETORAN BANK,2014-01-27,0,150000,Setoran ke bank hasil SPP,1,2014
0,1198,Rafli,1102,,SETORAN BANK,2014-01-27,0,599000,Setoran ke bank hasil celengan renovasi,1,2014
0,1198,Rafli,1102,,SETORAN BANK,2014-01-27,0,5301000,Setoran ke bank hasil celengan jum'at ,1,2014
1,1198,Rafli,1102,SETORAN BANK,,2014-01-27,5301000,0,Setoran ke bank hasil celengan jum'at ,1,2014
1,1198,Rafli,1102,SETORAN BANK,,2014-01-27,599000,0,Setoran ke bank hasil celengan renovasi,1,2014
1,1198,Rafli,1102,SETORAN BANK,,2014-01-27,150000,0,Setoran ke bank hasil SPP,1,2014
1,1200,Rafli,1101,,TARIKAN TUNAI,2014-01-27,0,10000000,Tarikan tunai (ATM),1,2014
0,1201,Rafli,5103,,KEPERLUAN KANTOR,2014-01-28,0,120000,Beli lampu TL 65W,1,2014
0,1203,Rafli,1101,TARIKAN TUNAI,,2014-01-29,9000000,0,Tarikan tunai (ATM),1,2014
0,1202,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-01-29,300000,0,SPP peserta Tahsin & Tahfidz,1,2014
1,1203,Rafli,1101,,TARIKAN TUNAI,2014-01-29,0,9000000,Tarikan tunai (ATM),1,2014
0,1206,Rafli,5103,,KEPERLUAN KANTOR,2014-01-30,0,2750000,Beli lemari besi + filling cabinet,1,2014
0,1206,Rafli,5103,,KEPERLUAN KANTOR,2014-01-30,0,1500000,Beli meja rapat,1,2014
0,1206,Rafli,5103,,KEPERLUAN KANTOR,2014-01-30,0,1400000,Gorden kantor ,1,2014
0,1206,Rafli,5106,,DAKWAH,2014-01-30,0,600000,Transport kajian ba'da maghrib jum'at,1,2014
0,1206,Rafli,5106,,DAKWAH,2014-01-30,0,300000,Transport kajian ba'da maghrib selasa,1,2014
0,1206,Rafli,5106,,DAKWAH,2014-01-30,0,300000,Transport kajian ba'da maghrib senin,1,2014
0,1206,Rafli,5101,,GAJI KARYAWAN,2014-01-30,0,2000000,Gaji Cs dan Pengawas kebersihan ,1,2014
0,1206,Rafli,5106,,DAKWAH,2014-01-30,0,2500000,Pembayaran jasa penyiaran radio,1,2014
0,1206,Rafli,5101,,GAJI KARYAWAN,2014-01-30,0,13200000,Gaji karyawan takmir ,1,2014
0,1205,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-01-30,100000,0,SPP peserta Tahsin & Tahfidz,1,2014
0,1204,Rafli,1102,,SETORAN BANK,2014-01-30,0,300000,Setoran ke bank hasil SPP,1,2014
1,1204,Rafli,1102,SETORAN BANK,,2014-01-30,300000,0,Setoran ke bank hasil SPP,1,2014
0,1208,Rafli,5102,,INSENTIF,2014-01-31,0,220000,Insentif penjaga sandal ,1,2014
0,1208,Rafli,5102,,INSENTIF,2014-01-31,0,150000,Insentif pengganti muadzin ahad,1,2014
0,1208,Rafli,5103,,KEPERLUAN KANTOR,2014-01-31,0,140000,Beli parfum karpet + methanol ,1,2014
0,1208,Rafli,5102,,INSENTIF,2014-01-31,0,500000,Insentif penjaga sound system,1,2014
0,1208,Rafli,5102,,INSENTIF,2014-01-31,0,50000,Insentif pemasangan LCD,1,2014
0,1208,Rafli,5101,,GAJI KARYAWAN,2014-01-31,0,3600000,Gaji guru tahsin + tahsidz ,1,2014
0,1208,Rafli,5106,,DAKWAH,2014-01-31,0,300000,Transport khotib jum'at tgl 31,1,2014
0,1208,Rafli,5108,,KONSUMSI,2014-01-31,0,14500,Beli nasi untuk khotib jum'at ,1,2014
0,1207,Rafli,4300,INFAQ DARI CELENGAN RENOVASI,,2014-01-31,1002000,0,Hasil infaq celengan renovasi tgl 31,1,2014
0,1207,Rafli,4200,INFAQ DARI CELENGAN JUMAT,,2014-01-31,4707000,0,Hasil infaq celengan jum'at tgl 31,1,2014
1,1209,Rafli,4500,PEMASUKAN LAIN-LAIN,,2014-01-31,5736,0,Bunga ,1,2014
1,1210,Rafli,5112,,BIAYA LAIN-LAIN,2014-01-31,0,1147,Pajak bunga,1,2014
1,1210,Rafli,5111,,BIAYA ADMINISTRASI BANK,2014-01-31,0,2000,Biaya administrasi kliring,1,2014
0,0214K,Rafli,4000,SALDO AWAL,,2014-02-01,1106100,0,Saldo Awal,2,2014
0,1211,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-02-01,50000,0,SPP peserta Tahsin & Tahfidz,2,2014
1,0214B,Rafli,4000,SALDO AWAL,,2014-02-01,349746,0, Saldo awal ,2,2014
0,1212,Rafli,5103,,KEPERLUAN KANTOR,2014-02-04,0,650000,Service printer + beli tinta,2,2014
0,1212,Rafli,5103,,KEPERLUAN KANTOR,2014-02-04,0,61000,"Beli gula, kopi, jahe",2,2014
0,1213,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-02-05,845000,0,SPP peserta Tahsin & Tahfidz,2,2014
0,1214,Rafli,5106,,DAKWAH,2014-02-07,0,350000,Transport khotib jum'at tgl 7,2,2014
0,1214,Rafli,5108,,KONSUMSI,2014-02-07,0,14500,Beli nasi untuk khotib jum'at ,2,2014
0,1214,Rafli,5103,,KEPERLUAN KANTOR,2014-02-07,0,37000,Beli kertas F4,2,2014
0,1215,Rafli,4200,INFAQ DARI CELENGAN JUMAT,,2014-02-07,4974000,0,Hasil infaq celengan jum'at tgl 7,2,2014
0,1215,Rafli,4300,INFAQ DARI CELENGAN RENOVASI,,2014-02-07,588000,0,Hasil infaq celengan renovasi tgl 7,2,2014
0,1216,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-02-08,350000,0,SPP peserta Tahsin & Tahfidz,2,2014
0,1217,Rafli,1102,,SETORAN BANK,2014-02-10,0,4974000,Setoran ke bank hasil celengan jum'at,2,2014
0,1217,Rafli,1102,,SETORAN BANK,2014-02-10,0,588000,Setoran ke bank hasil celengan renovasi,2,2014
0,1217,Rafli,1102,,SETORAN BANK,2014-02-10,0,1195000,Setoran ke bank SPP,2,2014
0,1218,Rafli,4500,PEMASUKAN LAIN-LAIN,,2014-02-10,1700000,0,Pinjaman Bpk. Abdurrahman ,2,2014
0,1219,Rafli,5112,,BIAYA LAIN-LAIN,2014-02-10,0,200000,Pembayaran tastis ,2,2014
0,1219,Rafli,5103,,KEPERLUAN KANTOR,2014-02-10,0,500000,Perapian kabel masjid ,2,2014
1,1160,Rafli,1102,SETORAN BANK,,2014-02-10,4974000,0,Setoran ke bank hasil celengan jum'at,2,2014
1,1164,Rafli,1102,SETORAN BANK,,2014-02-10,588000,0,Setoran ke bank hasil celengan renovasi,2,2014
1,1164,Rafli,1102,SETORAN BANK,,2014-02-10,1195000,0,Setoran ke bank SPP,2,2014
0,1220,Rafli,5103,,KEPERLUAN KANTOR,2014-02-12,0,61000,"Beli gula, kopi, jahe",2,2014
0,1220,Rafli,5104,,TRANSPORTASI,2014-02-12,0,60000,Transport jalan pengambilan donatur ,2,2014
0,1220,Rafli,5103,,KEPERLUAN KANTOR,2014-02-12,0,80000,"Beli spidol, penghapus, Iqro'",2,2014
0,1221,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-02-12,550000,0,SPP peserta Tahsin & Tahfidz,2,2014
0,1222,Rafli,1101,TARIKAN TUNAI,,2014-02-12,1700000,0,Tarikan tunai (ATM),2,2014
0,1223,Rafli,5112,,BIAYA LAIN-LAIN,2014-02-12,0,1700000,Bayar pinjaman Bpk Abdurrahman,2,2014
1,1165,Rafli,1101,,TARIKAN TUNAI,2014-02-12,0,1700000,Tarikan tunai (ATM),2,2014
1,1169,Rafli,4600,INFAQ DARI DONATUR TETAP,,2014-02-13,200000,0,Sumbangan dari Helmy,2,2014
0,1225,Rafli,4600,INFAQ DARI DONATUR TETAP,,2014-02-14,3272000,0,Hasil infaq donatur,2,2014
0,1225,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-02-14,650000,0,SPP peserta Tahsin & Tahfidz,2,2014
0,1225,Rafli,4200,INFAQ DARI CELENGAN JUMAT,,2014-02-14,1505000,0,Hasil infaq celengan jum'at tgl 14,2,2014
0,1225,Rafli,4300,INFAQ DARI CELENGAN RENOVASI,,2014-02-14,315000,0,Hasil infaq celengan renovasi tgl 14,2,2014
0,1225,Rafli,4500,PEMASUKAN LAIN-LAIN,,2014-02-14,5624000,0,Hasil infaq bencana gunung kelud,2,2014
0,1226,Rafli,5106,,DAKWAH,2014-02-14,0,300000,Transport khotib jum'at tgl 14,2,2014
0,1226,Rafli,5108,,KONSUMSI,2014-02-14,0,125000,Beli aqua gelas,2,2014
0,1226,Rafli,5103,,KEPERLUAN KANTOR,2014-02-14,0,80000,Beli kran ,2,2014
0,1227,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-02-15,100000,0,SPP peserta Tahsin & Tahfidz,2,2014
0,1228,Rafli,1102,,SETORAN BANK,2014-02-17,0,1505000,Setoran ke bank hasil celengan jum'at,2,2014
0,1228,Rafli,1102,,SETORAN BANK,2014-02-17,0,315000,Setoran ke bank hasil celengan renovasi,2,2014
0,1228,Rafli,1102,,SETORAN BANK,2014-02-17,0,1300000,Setoran ke bank SPP,2,2014
0,1228,Rafli,1102,,SETORAN BANK,2014-02-17,0,5624000,Setoran ke bank bencana gunung kelud,2,2014
0,1228,Rafli,1102,,SETORAN BANK,2014-02-17,0,3272000,Setoran ke bank hasil donatur,2,2014
0,1229,Rafli,4500,PEMASUKAN LAIN-LAIN,,2014-02-17,3000000,0,Infaq bencana gunung kelud,2,2014
1,1172,Rafli,1102,SETORAN BANK,,2014-02-17,1505000,0,Setoran ke bank hasil celengan jum'at,2,2014
1,1173,Rafli,1102,SETORAN BANK,,2014-02-17,315000,0,Setoran ke bank hasil celengan renovasi,2,2014
1,1177,Rafli,1102,SETORAN BANK,,2014-02-17,1300000,0,Setoran ke bank SPP,2,2014
1,1178,Rafli,1102,SETORAN BANK,,2014-02-17,5624000,0,Setoran ke bank bencana gunung kelud,2,2014
1,1178,Rafli,1102,SETORAN BANK,,2014-02-17,3272000,0,Setoran ke bank hasil donatur,2,2014
0,1230,Rafli,1102,,SETORAN BANK,2014-02-19,0,3000000,Setoran ke bank bencana gunung kelud,2,2014
0,1231,Rafli,5103,,KEPERLUAN KANTOR,2014-02-19,0,61000,"Beli gula, kopi, jahe",2,2014
0,1231,Rafli,5103,,KEPERLUAN KANTOR,2014-02-19,0,10000,Beli tali buat pemasangan spanduk,2,2014
1,1182,Rafli,1102,SETORAN BANK,,2014-02-19,3000000,0,Setoran ke bank bencana gunung kelud,2,2014
0,1232,Rafli,4600,INFAQ DARI DONATUR TETAP,,2014-02-20,1600000,0,Hasil infaq donatur,2,2014
0,1233,Rafli,5102,,INSENTIF,2014-02-20,0,50000,Insentif pemasangan spanduk,2,2014
0,1234,Rafli,1101,TARIKAN TUNAI,,2014-02-22,5000000,0,Tarikan tunai (ATM),2,2014
0,1235,Rafli,5106,,DAKWAH,2014-02-22,0,400000,Transport khotib jum'at tgl 21,2,2014
0,1235,Rafli,5108,,KONSUMSI,2014-02-22,0,14500,Beli nasi untuk khotib jum'at ,2,2014
0,1235,Rafli,5108,,KONSUMSI,2014-02-22,0,127000,Beli aqua gelas + ongkos becak,2,2014
0,1235,Rafli,5108,,KONSUMSI,2014-02-22,0,72000,Konsumsi kajian bulanan ,2,2014
0,1235,Rafli,5106,,DAKWAH,2014-02-22,0,1500000,Transport Muballigh,2,2014
0,1235,Rafli,5112,,BIAYA LAIN-LAIN,2014-02-22,0,1000000,Uang dibawa Bpk. Abdurrahman,2,2014
0,1235,Rafli,5102,,INSENTIF,2014-02-22,0,100000,Insentif penyebaran brosur ,2,2014
0,1236,Rafli,4200,INFAQ DARI CELENGAN JUMAT,,2014-02-22,5040000,0,Hasil infaq celengan jum'at tgl 21,2,2014
0,1236,Rafli,4300,INFAQ DARI CELENGAN RENOVASI,,2014-02-22,285000,0,Hasil infaq celengan renovasi tgl 21,2,2014
0,1236,Rafli,4400,INFAQ UNTUK PROGRAM,,2014-02-22,150000,0,SPP peserta Tahsin & Tahfidz,2,2014
0,1238,Rafli,1101,TARIKAN TUNAI,,2014-02-22,8000000,0,Tarikan tunai (ATM),2,2014
0,1239,Rafli,5112,,BIAYA LAIN-LAIN,2014-02-22,0,8624000,Bantuan untuk korban bencana gunung kelud,2,2014
0,1239,Rafli,5102,,INSENTIF,2014-02-22,0,54000,Insentif penjaga kajian bulanan ,2,2014
1,1183,Rafli,1101,,TARIKAN TUNAI,2014-02-22,0,5000000,Tarikan tunai (ATM),2,2014
1,1183,Rafli,5111,,BIAYA ADMINISTRASI BANK,2014-02-22,0,38000,Biaya administrasi bank ,2,2014
1,1183,Rafli,1101,,TARIKAN TUNAI,2014-02-22,0,8000000,Tarikan tunai (ATM),2,2014
0,1240,Rafli,1102,,SETORAN BANK,2014-02-24,0,1600000,Setoran ke bank hasil donatur,2,2014
0,1240,Rafli,1102,,SETORAN BANK,2014-02-24,0,5040000,Setoran ke bank hasil celengan jum'at,2,2014
0,1240,Rafli,1102,,SETORAN BANK,2014-02-24,0,285000,Setoran ke bank hasil celengan renovasi,2,2014
0,1241,Rafli,5102,,INSENTIF,2014-02-24,0,50000,Insentif rekaman acara konsorsium,2,2014
1,1187,Rafli,1102,SETORAN BANK,,2014-02-24,1600000,0,Setoran ke bank hasil donatur,2,2014
1,1190,Rafli,1102,SETORAN BANK,,2014-02-24,5040000,0,Setoran ke bank hasil celengan jum'at,2,2014
1,1191,Rafli,1102,SETORAN BANK,,2014-02-24,285000,0,Setoran ke bank hasil celengan renovasi,2,2014
0,1242,Rafli,5103,,KEPERLUAN KANTOR,2014-02-27,0,61000,"Beli gula, kopi, jahe",2,2014
0,1243,Rafli,1101,TARIKAN TUNAI,,2014-02-27,10000000,0,Tarikan tunai (ATM),2,2014
1,1191,Rafli,1101,,TARIKAN TUNAI,2014-02-27,0,10000000,Tarikan tunai (ATM),2,2014
0,1244,Rafli,1101,TARIKAN TUNAI,,2014-02-28,4000000,0,Tarikan tunai (ATM),2,2014
0,1245,Rafli,4500,PEMASUKAN LAIN-LAIN,,2014-02-28,2700000,0,Pinjaman Ust. Ahmad,2,2014
0,1246,Rafli,5106,,DAKWAH,2014-02-28,0,300000,Transport khotib jum'at tgl 28,2,2014
0,1246,Rafli,5108,,KONSUMSI,2014-02-28,0,14500,Beli nasi untuk khotib jum'at ,2,2014
0,1246,Rafli,5102,,INSENTIF,2014-02-28,0,220000,Insentif penjaga sandal,2,2014
0,1246,Rafli,5102,,INSENTIF,2014-02-28,0,100000,Insentif pengatur shaf,2,2014
0,1246,Rafli,5101,,GAJI KARYAWAN,2014-02-28,0,13200000,Gaji karyawan takmir,2,2014
0,1246,Rafli,5103,,KEPERLUAN KANTOR,2014-02-28,0,15000,Pembayaran kekurangan perapian kabel,2,2014
0,1246,Rafli,5103,,KEPERLUAN KANTOR,2014-02-28,0,20000,Setting ,2,2014
0,1246,Rafli,5103,,KEPERLUAN KANTOR,2014-02-28,0,135000,Print warna A3,2,2014
0,1246,Rafli,5102,,INSENTIF,2014-02-28,0,150000,Insentif pengganti muadzin ahad,2,2014
0,1246,Rafli,5101,,GAJI KARYAWAN,2014-02-28,0,2000000,Gaji Cs dan pengawas kebersihan,2,2014
0,1246,Rafli,5102,,INSENTIF,2014-02-28,0,500000,Insentif penjaga sound system,2,2014
0,1246,Rafli,5106,,DAKWAH,2014-02-28,0,300000,Transport kajian ba'da maghrib senin,2,2014
0,1246,Rafli,5106,,DAKWAH,2014-02-28,0,300000,Transport kajian ba'da maghrib selasa,2,2014
0,1246,Rafli,5106,,DAKWAH,2014-02-28,0,400000,Transport kajian ba'da maghrib jum'at,2,2014
0,1247,Rafli,4200,INFAQ DARI CELENGAN JUMAT,,2014-02-28,4528000,0,Hasil infaq celengan jum'at tgl 28,2,2014
0,1247,Rafli,4300,INFAQ DARI CELENGAN RENOVASI,,2014-02-28,707000,0,Hasil infaq celengan renovasi tgl 28,2,2014
